Frequenz Impedanz Phase
4.2245619124e+04 1.0000000000e+06 -180.0000000000
4.2347637528e+04 1.0000000000e+06 -180.0000000000
4.2449655931e+04 1.0000000000e+06 -180.0000000000
4.2551674335e+04 1.0000000000e+06 -180.0000000000
4.2653692739e+04 1.0000000000e+06 -180.0000000000
4.2755711142e+04 1.0000000000e+06 -180.0000000000
4.2857729546e+04 1.0000000000e+06 -180.0000000000
4.2959747950e+04 1.0000000000e+06 -180.0000000000
4.3061766353e+04 1.0000000000e+06 -180.0000000000
4.3163784757e+04 1.0000000000e+06 -180.0000000000
4.3265803161e+04 1.0000000000e+06 -180.0000000000
4.3367821564e+04 1.0000000000e+06 -180.0000000000
4.3469839968e+04 1.0000000000e+06 -180.0000000000
4.3571858372e+04 1.0000000000e+06 -180.0000000000
4.3673876775e+04 1.0000000000e+06 -180.0000000000
4.3775895179e+04 1.0000000000e+06 -180.0000000000
4.3877913583e+04 1.0000000000e+06 -180.0000000000
4.3979931986e+04 1.0000000000e+06 -180.0000000000
4.4081950390e+04 1.0000000000e+06 -180.0000000000
4.4183968794e+04 1.0000000000e+06 -180.0000000000
4.4285987197e+04 1.0000000000e+06 -180.0000000000
4.4388005601e+04 1.0000000000e+06 -180.0000000000
4.4490024005e+04 1.0000000000e+06 -180.0000000000
4.4592042408e+04 1.0000000000e+06 -180.0000000000
4.4694060812e+04 1.0000000000e+06 -180.0000000000
4.4796079216e+04 1.0000000000e+06 -180.0000000000
4.4898097620e+04 1.0000000000e+06 -180.0000000000
4.5000116023e+04 1.0000000000e+06 -180.0000000000
4.5102134427e+04 1.0000000000e+06 -180.0000000000
4.5204152831e+04 1.0000000000e+06 -180.0000000000
4.5306171234e+04 1.0000000000e+06 -180.0000000000
4.5408189638e+04 1.0000000000e+06 -180.0000000000
4.5510208042e+04 1.0000000000e+06 -180.0000000000
4.5612226445e+04 1.0000000000e+06 -180.0000000000
4.5714244849e+04 1.0000000000e+06 -180.0000000000
4.5816263253e+04 1.0000000000e+06 -180.0000000000
4.5918281656e+04 1.0000000000e+06 -180.0000000000
4.6020300060e+04 1.0000000000e+06 -180.0000000000
4.6122318464e+04 1.0000000000e+06 -180.0000000000
4.6224336867e+04 1.0000000000e+06 -180.0000000000
4.6326355271e+04 1.0000000000e+06 -180.0000000000
4.6428373675e+04 1.0000000000e+06 -180.0000000000
4.6530392078e+04 1.0000000000e+06 -180.0000000000
4.6632410482e+04 1.0000000000e+06 -180.0000000000
4.6734428886e+04 1.0000000000e+06 -180.0000000000
4.6836447289e+04 1.0000000000e+06 -180.0000000000
4.6938465693e+04 1.0000000000e+06 -180.0000000000
4.7040484097e+04 1.0000000000e+06 -180.0000000000
4.7142502500e+04 1.0000000000e+06 -180.0000000000
4.7244520904e+04 1.0000000000e+06 -180.0000000000
4.7346539308e+04 1.0000000000e+06 -180.0000000000
4.7448557712e+04 1.0000000000e+06 -180.0000000000
4.7550576115e+04 1.0000000000e+06 -180.0000000000
4.7652594519e+04 1.0000000000e+06 -180.0000000000
