Frequenz Impedanz Phase
3.3880110022e+04 9.4659950719e+05 -18.8088435930
3.3982128426e+04 9.4630290724e+05 -18.8614813672
3.4084146829e+04 9.4600569540e+05 -18.9140861212
3.4186165233e+04 9.4570787376e+05 -18.9666577973
3.4288183637e+04 9.4540944440e+05 -19.0191963385
3.4390202040e+04 9.4511040940e+05 -19.0717016876
3.4492220444e+04 9.4481077083e+05 -19.1241737881
3.4594238848e+04 9.4451053079e+05 -19.1766125837
3.4696257251e+04 9.4420969134e+05 -19.2290180181
3.4798275655e+04 9.4390825457e+05 -19.2813900357
3.4900294059e+04 9.4360622257e+05 -19.3337285811
3.5002312462e+04 9.4330359742e+05 -19.3860335989
3.5104330866e+04 9.4300038119e+05 -19.4383050343
3.5206349270e+04 9.4269657598e+05 -19.4905428327
3.5308367674e+04 9.4239218386e+05 -19.5427469398
3.5410386077e+04 9.4208720693e+05 -19.5949173017
3.5512404481e+04 9.4178164726e+05 -19.6470538645
3.5614422885e+04 9.4147550694e+05 -19.6991565749
3.5716441288e+04 9.4116878805e+05 -19.7512253797
3.5818459692e+04 9.4086149267e+05 -19.8032602262
3.5920478096e+04 9.4055362290e+05 -19.8552610617
3.6022496499e+04 9.4024518082e+05 -19.9072278340
3.6124514903e+04 9.3993616850e+05 -19.9591604912
3.6226533307e+04 9.3962658805e+05 -20.0110589816
3.6328551710e+04 9.3931644153e+05 -20.0629232537
3.6430570114e+04 9.3900573103e+05 -20.1147532567
3.6532588518e+04 9.3869445864e+05 -20.1665489396
3.6634606921e+04 9.3838262645e+05 -20.2183102519
3.6736625325e+04 9.3807023653e+05 -20.2700371435
3.6838643729e+04 9.3775729097e+05 -20.3217295644
3.6940662132e+04 9.3744379186e+05 -20.3733874651
3.7042680536e+04 9.3712974127e+05 -20.4250107961
3.7144698940e+04 9.3681514129e+05 -20.4765995085
3.7246717343e+04 9.3649999400e+05 -20.5281535535
3.7348735747e+04 9.3618430149e+05 -20.5796728826
3.7450754151e+04 9.3586806584e+05 -20.6311574476
3.7552772555e+04 9.3555128912e+05 -20.6826072008
3.7654790958e+04 9.3523397342e+05 -20.7340220944
3.7756809362e+04 9.3491612083e+05 -20.7854020812
3.7858827766e+04 9.3459773341e+05 -20.8367471142
3.7960846169e+04 9.3427881325e+05 -20.8880571466
3.8062864573e+04 9.3395936243e+05 -20.9393321320
3.8164882977e+04 9.3363938302e+05 -20.9905720243
3.8266901380e+04 9.3331887711e+05 -21.0417767775
3.8368919784e+04 9.3299784678e+05 -21.0929463462
3.8470938188e+04 9.3267629409e+05 -21.1440806850
3.8572956591e+04 9.3235422112e+05 -21.1951797489
