Frequenz Impedanz Phase
4.1837545509e+04 4.5217269248e+01 -3.8497456341
4.1939563913e+04 4.5216203720e+01 -3.8404429749
4.2041582316e+04 4.5215145939e+01 -3.8311850167
4.2143600720e+04 4.5214095829e+01 -3.8219714393
4.2245619124e+04 4.5213053319e+01 -3.8128019254
4.2347637528e+04 4.5212018333e+01 -3.8036761606
4.2449655931e+04 4.5210990799e+01 -3.7945938337
4.2551674335e+04 4.5209970648e+01 -3.7855546363
4.2653692739e+04 4.5208957807e+01 -3.7765582628
4.2755711142e+04 4.5207952207e+01 -3.7676044107
4.2857729546e+04 4.5206953779e+01 -3.7586927802
4.2959747950e+04 4.5205962456e+01 -3.7498230743
4.3061766353e+04 4.5204978169e+01 -3.7409949988
4.3163784757e+04 4.5204000854e+01 -3.7322082622
4.3265803161e+04 4.5203030443e+01 -3.7234625758
4.3367821564e+04 4.5202066872e+01 -3.7147576535
4.3469839968e+04 4.5201110077e+01 -3.7060932118
4.3571858372e+04 4.5200159994e+01 -3.6974689699
4.3673876775e+04 4.5199216561e+01 -3.6888846495
4.3775895179e+04 4.5198279716e+01 -3.6803399751
4.3877913583e+04 4.5197349398e+01 -3.6718346732
4.3979931986e+04 4.5196425547e+01 -3.6633684734
4.4081950390e+04 4.5195508101e+01 -3.6549411074
4.4183968794e+04 4.5194597003e+01 -3.6465523095
4.4285987197e+04 4.5193692194e+01 -3.6382018162
4.4388005601e+04 4.5192793616e+01 -3.6298893666
4.4490024005e+04 4.5191901212e+01 -3.6216147021
4.4592042408e+04 4.5191014926e+01 -3.6133775664
4.4694060812e+04 4.5190134702e+01 -3.6051777056
4.4796079216e+04 4.5189260485e+01 -3.5970148679
4.4898097620e+04 4.5188392219e+01 -3.5888888039
4.5000116023e+04 4.5187529852e+01 -3.5807992664
4.5102134427e+04 4.5186673330e+01 -3.5727460104
4.5204152831e+04 4.5185822601e+01 -3.5647287930
4.5306171234e+04 4.5184977611e+01 -3.5567473736
4.5408189638e+04 4.5184138310e+01 -3.5488015136
4.5510208042e+04 4.5183304647e+01 -3.5408909767
4.5612226445e+04 4.5182476571e+01 -3.5330155284
4.5714244849e+04 4.5181654033e+01 -3.5251749365
4.5816263253e+04 4.5180836983e+01 -3.5173689707
4.5918281656e+04 4.5180025372e+01 -3.5095974028
4.6020300060e+04 4.5179219153e+01 -3.5018600066
4.6122318464e+04 4.5178418277e+01 -3.4941565578
4.6224336867e+04 4.5177622698e+01 -3.4864868342
4.6326355271e+04 4.5176832369e+01 -3.4788506152
4.6428373675e+04 4.5176047244e+01 -3.4712476826
4.6530392078e+04 4.5175267277e+01 -3.4636778196
4.6632410482e+04 4.5174492424e+01 -3.4561408117
4.6734428886e+04 4.5173722639e+01 -3.4486364458
4.6836447289e+04 4.5172957878e+01 -3.4411645111
4.6938465693e+04 4.5172198098e+01 -3.4337247983
4.7040484097e+04 4.5171443257e+01 -3.4263171000
4.7142502500e+04 4.5170693310e+01 -3.4189412105
4.7244520904e+04 4.5169948216e+01 -3.4115969260
4.7346539308e+04 4.5169207932e+01 -3.4042840442
4.7448557712e+04 4.5168472419e+01 -3.3970023647
4.7550576115e+04 4.5167741634e+01 -3.3897516888
4.7652594519e+04 4.5167015538e+01 -3.3825318193
4.7754612923e+04 4.5166294090e+01 -3.3753425610
4.7856631326e+04 4.5165577251e+01 -3.3681837200
4.7958649730e+04 4.5164864981e+01 -3.3610551041
4.8060668134e+04 4.5164157242e+01 -3.3539565230
4.8162686537e+04 4.5163453996e+01 -3.3468877875
4.8264704941e+04 4.5162755204e+01 -3.3398487104
4.8366723345e+04 4.5162060829e+01 -3.3328391059
4.8468741748e+04 4.5161370834e+01 -3.3258587898
4.8570760152e+04 4.5160685182e+01 -3.3189075792
4.8672778556e+04 4.5160003837e+01 -3.3119852930
4.8774796959e+04 4.5159326762e+01 -3.3050917515
4.8876815363e+04 4.5158653922e+01 -3.2982267765
4.8978833767e+04 4.5157985283e+01 -3.2913901912
4.9080852170e+04 4.5157320808e+01 -3.2845818202
4.9182870574e+04 4.5156660464e+01 -3.2778014898
4.9284888978e+04 4.5156004216e+01 -3.2710490275
4.9386907381e+04 4.5155352030e+01 -3.2643242621
4.9488925785e+04 4.5154703874e+01 -3.2576270242
4.9590944189e+04 4.5154059713e+01 -3.2509571453
4.9692962593e+04 4.5153419515e+01 -3.2443144586
4.9794980996e+04 4.5152783248e+01 -3.2376987986
4.9896999400e+04 4.5152150880e+01 -3.2311100010
4.9999017804e+04 4.5151522378e+01 -3.2245479030
5.0101036207e+04 4.5150897712e+01 -3.2180123428
5.0203054611e+04 4.5150276850e+01 -3.2115031604
5.0305073015e+04 4.5149659761e+01 -3.2050201967
5.0407091418e+04 4.5149046415e+01 -3.1985632939
5.0509109822e+04 4.5148436782e+01 -3.1921322955
5.0611128226e+04 4.5147830831e+01 -3.1857270465
5.0713146629e+04 4.5147228534e+01 -3.1793473927
