Frequenz Impedanz Phase
1.1811770354e+03 4.5167101261e+00 -152.4151284493
1.1851776355e+03 4.5204055571e+00 -152.3251891062
1.1891782356e+03 4.5241108079e+00 -152.2354324424
1.1931788358e+03 4.5278258505e+00 -152.1458580101
1.1971794359e+03 4.5315506575e+00 -152.0564653655
1.2011800360e+03 4.5352852012e+00 -151.9672540681
1.2051806361e+03 4.5390294542e+00 -151.8782236814
1.2091812362e+03 4.5427833892e+00 -151.7893737723
1.2131818364e+03 4.5465469788e+00 -151.7007039110
1.2171824365e+03 4.5503201958e+00 -151.6122136714
1.2211830366e+03 4.5541030131e+00 -151.5239026303
1.2251836367e+03 4.5578954037e+00 -151.4357703680
1.2291842368e+03 4.5616973406e+00 -151.3478164678
1.2331848370e+03 4.5655087968e+00 -151.2600405161
1.2371854371e+03 4.5693297457e+00 -151.1724421024
1.2411860372e+03 4.5731601605e+00 -151.0850208190
1.2451866373e+03 4.5770000145e+00 -150.9977762611
1.2491872374e+03 4.5808492812e+00 -150.9107080267
1.2531878376e+03 4.5847079341e+00 -150.8238157166
1.2571884377e+03 4.5885759467e+00 -150.7370989341
1.2611890378e+03 4.5924532928e+00 -150.6505572854
1.2651896379e+03 4.5963399460e+00 -150.5641903789
1.2691902380e+03 4.6002358801e+00 -150.4779978258
1.2731908382e+03 4.6041410691e+00 -150.3919792396
1.2771914383e+03 4.6080554868e+00 -150.3061342361
1.2811920384e+03 4.6119791074e+00 -150.2204624336
1.2851926385e+03 4.6159119049e+00 -150.1349634526
1.2891932386e+03 4.6198538535e+00 -150.0496369158
1.2931938388e+03 4.6238049274e+00 -149.9644824481
1.2971944389e+03 4.6277651009e+00 -149.8794996765
1.3011950390e+03 4.6317343484e+00 -149.7946882302
1.3051956391e+03 4.6357126444e+00 -149.7100477401
1.3091962392e+03 4.6396999633e+00 -149.6255778395
1.3131968394e+03 4.6436962799e+00 -149.5412781635
1.3171974395e+03 4.6477015686e+00 -149.4571483488
1.3211980396e+03 4.6517158042e+00 -149.3731880344
1.3251986397e+03 4.6557389616e+00 -149.2893968608
1.3291992398e+03 4.6597710156e+00 -149.2057744705
1.3331998400e+03 4.6638119411e+00 -149.1223205074
1.3372004401e+03 4.6678617131e+00 -149.0390346176
1.3412010402e+03 4.6719203066e+00 -148.9559164483
1.3452016403e+03 4.6759876968e+00 -148.8729656486
1.3492022404e+03 4.6800638588e+00 -148.7901818693
1.3532028406e+03 4.6841487680e+00 -148.7075647626
1.3572034407e+03 4.6882423996e+00 -148.6251139821
1.3612040408e+03 4.6923447290e+00 -148.5428291830
1.3652046409e+03 4.6964557316e+00 -148.4607100220
1.3692052410e+03 4.7005753830e+00 -148.3787561572
1.3732058412e+03 4.7047036587e+00 -148.2969672480
1.3772064413e+03 4.7088405344e+00 -148.2153429552
1.3812070414e+03 4.7129859857e+00 -148.1338829410
1.3852076415e+03 4.7171399884e+00 -148.0525868686
1.3892082416e+03 4.7213025184e+00 -147.9714544029
1.3932088418e+03 4.7254735515e+00 -147.8904852098
1.3972094419e+03 4.7296530636e+00 -147.8096789564
1.4012100420e+03 4.7338410308e+00 -147.7290353110
1.4052106421e+03 4.7380374292e+00 -147.6485539432
1.4092112422e+03 4.7422422348e+00 -147.5682345234
1.4132118424e+03 4.7464554238e+00 -147.4880767236
1.4172124425e+03 4.7506769726e+00 -147.4080802165
1.4212130426e+03 4.7549068574e+00 -147.3282446760
1.4252136427e+03 4.7591450546e+00 -147.2485697771
1.4292142428e+03 4.7633915406e+00 -147.1690551957
1.4332148430e+03 4.7676462919e+00 -147.0897006087
1.4372154431e+03 4.7719092851e+00 -147.0105056942
1.4412160432e+03 4.7761804967e+00 -146.9314701310
1.4452166433e+03 4.7804599036e+00 -146.8525935990
1.4492172434e+03 4.7847474822e+00 -146.7738757789
1.4532178436e+03 4.7890432096e+00 -146.6953163524
1.4572184437e+03 4.7933470625e+00 -146.6169150021
1.4612190438e+03 4.7976590177e+00 -146.5386714113
1.4652196439e+03 4.8019790524e+00 -146.4605852643
1.4692202440e+03 4.8063071435e+00 -146.3826562462
1.4732208442e+03 4.8106432681e+00 -146.3048840429
1.4772214443e+03 4.8149874033e+00 -146.2272683412
1.4812220444e+03 4.8193395263e+00 -146.1498088285
1.4852226445e+03 4.8236996145e+00 -146.0725051931
1.4892232446e+03 4.8280676450e+00 -145.9953571239
1.4932238448e+03 4.8324435953e+00 -145.9183643108
1.4972244449e+03 4.8368274429e+00 -145.8415264442
1.5012250450e+03 4.8412191651e+00 -145.7648432154
1.5052256451e+03 4.8456187395e+00 -145.6883143161
1.5092262452e+03 4.8500261438e+00 -145.6119394390
1.5132268454e+03 4.8544413555e+00 -145.5357182773
1.5172274455e+03 4.8588643525e+00 -145.4596505249
1.5212280456e+03 4.8632951125e+00 -145.3837358764
1.5252286457e+03 4.8677336133e+00 -145.3079740270
1.5292292458e+03 4.8721798327e+00 -145.2323646725
1.5332298460e+03 4.8766337488e+00 -145.1569075092
1.5372304461e+03 4.8810953396e+00 -145.0816022343
1.5412310462e+03 4.8855645830e+00 -145.0064485454
1.5452316463e+03 4.8900414572e+00 -144.9314461407
1.5492322464e+03 4.8945259404e+00 -144.8565947190
1.5532328466e+03 4.8990180108e+00 -144.7818939796
1.5572334467e+03 4.9035176466e+00 -144.7073436225
1.5612340468e+03 4.9080248262e+00 -144.6329433480
1.5652346469e+03 4.9125395281e+00 -144.5586928572
1.5692352470e+03 4.9170617305e+00 -144.4845918517
1.5732358472e+03 4.9215914121e+00 -144.4106400334
1.5772364473e+03 4.9261285514e+00 -144.3368371049
1.5812370474e+03 4.9306731270e+00 -144.2631827693
1.5852376475e+03 4.9352251176e+00 -144.1896767302
1.5892382476e+03 4.9397845018e+00 -144.1163186915
1.5932388478e+03 4.9443512586e+00 -144.0431083579
1.5972394479e+03 4.9489253666e+00 -143.9700454343
1.6012400480e+03 4.9535068048e+00 -143.8971296262
1.6052406481e+03 4.9580955522e+00 -143.8243606397
1.6092412482e+03 4.9626915876e+00 -143.7517381810
1.6132418484e+03 4.9672948903e+00 -143.6792619570
1.6172424485e+03 4.9719054392e+00 -143.6069316751
1.6212430486e+03 4.9765232136e+00 -143.5347470431
1.6252436487e+03 4.9811481926e+00 -143.4627077690
1.6292442488e+03 4.9857803555e+00 -143.3908135615
1.6332448490e+03 4.9904196817e+00 -143.3190641296
1.6372454491e+03 4.9950661506e+00 -143.2474591829
1.6412460492e+03 4.9997197414e+00 -143.1759984311
1.6452466493e+03 5.0043804339e+00 -143.1046815846
1.6492472494e+03 5.0090482074e+00 -143.0335083540
1.6532478496e+03 5.0137230415e+00 -142.9624784505
1.6572484497e+03 5.0184049160e+00 -142.8915915856
1.6612490498e+03 5.0230938106e+00 -142.8208474711
1.6652496499e+03 5.0277897048e+00 -142.7502458193
1.6692502501e+03 5.0324925787e+00 -142.6797863429
1.6732508502e+03 5.0372024120e+00 -142.6094687549
1.6772514503e+03 5.0419191847e+00 -142.5392927689
1.6812520504e+03 5.0466428767e+00 -142.4692580985
1.6852526505e+03 5.0513734681e+00 -142.3993644580
1.6892532507e+03 5.0561109389e+00 -142.3296115619
1.6932538508e+03 5.0608552692e+00 -142.2599991252
1.6972544509e+03 5.0656064393e+00 -142.1905268631
1.7012550510e+03 5.0703644293e+00 -142.1211944913
1.7052556511e+03 5.0751292196e+00 -142.0520017258
1.7092562513e+03 5.0799007904e+00 -141.9829482830
1.7132568514e+03 5.0846791223e+00 -141.9140338797
1.7172574515e+03 5.0894641955e+00 -141.8452582328
1.7212580516e+03 5.0942559908e+00 -141.7766210598
1.7252586517e+03 5.0990544884e+00 -141.7081220785
1.7292592519e+03 5.1038596692e+00 -141.6397610071
1.7332598520e+03 5.1086715137e+00 -141.5715375640
1.7372604521e+03 5.1134900026e+00 -141.5034514680
1.7412610522e+03 5.1183151167e+00 -141.4355024383
1.7452616523e+03 5.1231468369e+00 -141.3676901945
1.7492622525e+03 5.1279851439e+00 -141.3000144562
1.7532628526e+03 5.1328300187e+00 -141.2324749438
1.7572634527e+03 5.1376814422e+00 -141.1650713778
1.7612640528e+03 5.1425393956e+00 -141.0978034789
1.7652646529e+03 5.1474038597e+00 -141.0306709685
1.7692652531e+03 5.1522748159e+00 -140.9636735679
1.7732658532e+03 5.1571522452e+00 -140.8968109992
1.7772664533e+03 5.1620361289e+00 -140.8300829844
1.7812670534e+03 5.1669264482e+00 -140.7634892461
1.7852676535e+03 5.1718231845e+00 -140.6970295071
1.7892682537e+03 5.1767263192e+00 -140.6307034906
1.7932688538e+03 5.1816358336e+00 -140.5645109202
1.7972694539e+03 5.1865517094e+00 -140.4984515196
1.8012700540e+03 5.1914739279e+00 -140.4325250131
1.8052706541e+03 5.1964024709e+00 -140.3667311251
1.8092712543e+03 5.2013373198e+00 -140.3010695804
1.8132718544e+03 5.2062784565e+00 -140.2355401042
1.8172724545e+03 5.2112258627e+00 -140.1701424220
1.8212730546e+03 5.2161795201e+00 -140.1048762596
1.8252736547e+03 5.2211394106e+00 -140.0397413430
1.8292742549e+03 5.2261055161e+00 -139.9747373988
1.8332748550e+03 5.2310778184e+00 -139.9098641537
1.8372754551e+03 5.2360562997e+00 -139.8451213348
1.8412760552e+03 5.2410409420e+00 -139.7805086696
1.8452766553e+03 5.2460317273e+00 -139.7160258858
1.8492772555e+03 5.2510286378e+00 -139.6516727115
1.8532778556e+03 5.2560316556e+00 -139.5874488751
1.8572784557e+03 5.2610407631e+00 -139.5233541053
1.8612790558e+03 5.2660559425e+00 -139.4593881312
1.8652796559e+03 5.2710771762e+00 -139.3955506822
1.8692802561e+03 5.2761044464e+00 -139.3318414880
1.8732808562e+03 5.2811377358e+00 -139.2682602786
1.8772814563e+03 5.2861770268e+00 -139.2048067844
1.8812820564e+03 5.2912223019e+00 -139.1414807361
1.8852826565e+03 5.2962735437e+00 -139.0782818647
1.8892832567e+03 5.3013307349e+00 -139.0152099016
1.8932838568e+03 5.3063938581e+00 -138.9522645785
1.8972844569e+03 5.3114628960e+00 -138.8894456273
1.9012850570e+03 5.3165378316e+00 -138.8267527804
1.9052856571e+03 5.3216186475e+00 -138.7641857706
1.9092862573e+03 5.3267053268e+00 -138.7017443307
1.9132868574e+03 5.3317978523e+00 -138.6394281941
1.9172874575e+03 5.3368962070e+00 -138.5772370946
1.9212880576e+03 5.3420003739e+00 -138.5151707660
1.9252886577e+03 5.3471103362e+00 -138.4532289428
1.9292892579e+03 5.3522260769e+00 -138.3914113595
1.9332898580e+03 5.3573475792e+00 -138.3297177513
1.9372904581e+03 5.3624748264e+00 -138.2681478535
1.9412910582e+03 5.3676078018e+00 -138.2067014016
1.9452916583e+03 5.3727464886e+00 -138.1453781318
