Frequenz Impedanz Phase
4.9488925785e+04 2.6027755831e+01 -3.8852321118
4.9590944189e+04 2.6027338345e+01 -3.8772985232
4.9692962593e+04 2.6026923419e+01 -3.8693971490
4.9794980996e+04 2.6026511032e+01 -3.8615277942
4.9896999400e+04 2.6026101163e+01 -3.8536902653
4.9999017804e+04 2.6025693793e+01 -3.8458843703
5.0101036207e+04 2.6025288900e+01 -3.8381099188
5.0203054611e+04 2.6024886465e+01 -3.8303667219
5.0305073015e+04 2.6024486468e+01 -3.8226545921
5.0407091418e+04 2.6024088890e+01 -3.8149733436
5.0509109822e+04 2.6023693710e+01 -3.8073227920
5.0611128226e+04 2.6023300910e+01 -3.7997027541
