Frequenz Impedanz Phase
1.8475331066e+04 9.9999999226e-04 179.9933488809
1.8577349470e+04 9.9999999219e-04 179.9933121542
1.8679367874e+04 9.9999999211e-04 179.9932754276
1.8781386277e+04 9.9999999204e-04 179.9932387010
1.8883404681e+04 9.9999999196e-04 179.9932019744
1.8985423085e+04 9.9999999189e-04 179.9931652477
1.9087441488e+04 9.9999999181e-04 179.9931285211
1.9189459892e+04 9.9999999173e-04 179.9930917945
1.9291478296e+04 9.9999999165e-04 179.9930550679
1.9393496699e+04 9.9999999158e-04 179.9930183412
1.9495515103e+04 9.9999999150e-04 179.9929816146
1.9597533507e+04 9.9999999142e-04 179.9929448880
1.9699551910e+04 9.9999999134e-04 179.9929081614
1.9801570314e+04 9.9999999126e-04 179.9928714347
1.9903588718e+04 9.9999999118e-04 179.9928347081
2.0005607121e+04 9.9999999110e-04 179.9927979815
2.0107625525e+04 9.9999999102e-04 179.9927612549
2.0209643929e+04 9.9999999094e-04 179.9927245282
2.0311662332e+04 9.9999999086e-04 179.9926878016
2.0413680736e+04 9.9999999077e-04 179.9926510750
2.0515699140e+04 9.9999999069e-04 179.9926143484
2.0617717544e+04 9.9999999061e-04 179.9925776217
2.0719735947e+04 9.9999999053e-04 179.9925408951
2.0821754351e+04 9.9999999044e-04 179.9925041685
2.0923772755e+04 9.9999999036e-04 179.9924674419
2.1025791158e+04 9.9999999027e-04 179.9924307152
2.1127809562e+04 9.9999999019e-04 179.9923939886
2.1229827966e+04 9.9999999010e-04 179.9923572620
2.1331846369e+04 9.9999999002e-04 179.9923205354
2.1433864773e+04 9.9999998993e-04 179.9922838087
2.1535883177e+04 9.9999998985e-04 179.9922470821
2.1637901580e+04 9.9999998976e-04 179.9922103555
2.1739919984e+04 9.9999998967e-04 179.9921736289
2.1841938388e+04 9.9999998958e-04 179.9921369022
2.1943956791e+04 9.9999998949e-04 179.9921001756
2.2045975195e+04 9.9999998941e-04 179.9920634490
2.2147993599e+04 9.9999998932e-04 179.9920267224
2.2250012002e+04 9.9999998923e-04 179.9919899957
2.2352030406e+04 9.9999998914e-04 179.9919532691
2.2454048810e+04 9.9999998905e-04 179.9919165425
2.2556067213e+04 9.9999998896e-04 179.9918798159
2.2658085617e+04 9.9999998887e-04 179.9918430892
2.2760104021e+04 9.9999998877e-04 179.9918063626
2.2862122424e+04 9.9999998868e-04 179.9917696360
2.2964140828e+04 9.9999998859e-04 179.9917329094
2.3066159232e+04 9.9999998850e-04 179.9916961827
2.3168177636e+04 9.9999998840e-04 179.9916594561
2.3270196039e+04 9.9999998831e-04 179.9916227295
2.3372214443e+04 9.9999998822e-04 179.9915860029
2.3474232847e+04 9.9999998812e-04 179.9915492762
2.3576251250e+04 9.9999998803e-04 179.9915125496
2.3678269654e+04 9.9999998793e-04 179.9914758230
2.3780288058e+04 9.9999998784e-04 179.9914390964
2.3882306461e+04 9.9999998774e-04 179.9914023697
2.3984324865e+04 9.9999998765e-04 179.9913656431
2.4086343269e+04 9.9999998755e-04 179.9913289165
2.4188361672e+04 9.9999998745e-04 179.9912921899
2.4290380076e+04 9.9999998735e-04 179.9912554632
2.4392398480e+04 9.9999998726e-04 179.9912187366
2.4494416883e+04 9.9999998716e-04 179.9911820100
2.4596435287e+04 9.9999998706e-04 179.9911452834
2.4698453691e+04 9.9999998696e-04 179.9911085568
2.4800472094e+04 9.9999998686e-04 179.9910718301
2.4902490498e+04 9.9999998676e-04 179.9910351035
2.5004508902e+04 9.9999998666e-04 179.9909983769
2.5106527305e+04 9.9999998656e-04 179.9909616503
2.5208545709e+04 9.9999998646e-04 179.9909249236
2.5310564113e+04 9.9999998635e-04 179.9908881970
2.5412582517e+04 9.9999998625e-04 179.9908514704
2.5514600920e+04 9.9999998615e-04 179.9908147438
2.5616619324e+04 9.9999998605e-04 179.9907780171
2.5718637728e+04 9.9999998594e-04 179.9907412905
2.5820656131e+04 9.9999998584e-04 179.9907045639
2.5922674535e+04 9.9999998574e-04 179.9906678373
2.6024692939e+04 9.9999998563e-04 179.9906311106
2.6126711342e+04 9.9999998553e-04 179.9905943840
2.6228729746e+04 9.9999998542e-04 179.9905576574
2.6330748150e+04 9.9999998531e-04 179.9905209308
2.6432766553e+04 9.9999998521e-04 179.9904842041
2.6534784957e+04 9.9999998510e-04 179.9904474775
2.6636803361e+04 9.9999998499e-04 179.9904107509
2.6738821764e+04 9.9999998489e-04 179.9903740243
2.6840840168e+04 9.9999998478e-04 179.9903372976
2.6942858572e+04 9.9999998467e-04 179.9903005710
2.7044876975e+04 9.9999998456e-04 179.9902638444
2.7146895379e+04 9.9999998445e-04 179.9902271178
2.7248913783e+04 9.9999998434e-04 179.9901903911
2.7350932186e+04 9.9999998423e-04 179.9901536645
2.7452950590e+04 9.9999998412e-04 179.9901169379
2.7554968994e+04 9.9999998401e-04 179.9900802113
2.7656987397e+04 9.9999998390e-04 179.9900434846
2.7759005801e+04 9.9999998379e-04 179.9900067580
2.7861024205e+04 9.9999998368e-04 179.9899700314
2.7963042609e+04 9.9999998357e-04 179.9899333048
2.8065061012e+04 9.9999998345e-04 179.9898965782
2.8167079416e+04 9.9999998334e-04 179.9898598515
2.8269097820e+04 9.9999998323e-04 179.9898231249
2.8371116223e+04 9.9999998311e-04 179.9897863983
2.8473134627e+04 9.9999998300e-04 179.9897496717
2.8575153031e+04 9.9999998288e-04 179.9897129450
2.8677171434e+04 9.9999998277e-04 179.9896762184
2.8779189838e+04 9.9999998265e-04 179.9896394918
2.8881208242e+04 9.9999998254e-04 179.9896027652
2.8983226645e+04 9.9999998242e-04 179.9895660385
2.9085245049e+04 9.9999998230e-04 179.9895293119
2.9187263453e+04 9.9999998218e-04 179.9894925853
2.9289281856e+04 9.9999998207e-04 179.9894558587
2.9391300260e+04 9.9999998195e-04 179.9894191320
2.9493318664e+04 9.9999998183e-04 179.9893824054
2.9595337067e+04 9.9999998171e-04 179.9893456788
2.9697355471e+04 9.9999998159e-04 179.9893089522
2.9799373875e+04 9.9999998147e-04 179.9892722255
2.9901392278e+04 9.9999998135e-04 179.9892354989
3.0003410682e+04 9.9999998123e-04 179.9891987723
3.0105429086e+04 9.9999998111e-04 179.9891620457
3.0207447489e+04 9.9999998099e-04 179.9891253190
